videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,evaluation
_L-AApN1UbU,UgxyTyuKMqZ9dtfIj6l4AaABAg,@giovannaferronatto2005,UC84oZfb8RBz5chSneLLKwhQ,A Marcela é tão forçada e escandalosa,0.0,2025-09-25 05:11:01+00:00,2025-09-25T05:11:01Z,0.0,pt,A Marcela é tão forçada e escandalosa,
o51zqOeZHtE,Ugxwx3kuO3sFeXGnBtV4AaABAg,@FranciellySayonara-o3h,UCaZCBvKlAWVUrWJpbz-N1Rg,A IGREJA SOMOS NÓS!,0.0,2025-09-30 18:37:22+00:00,2025-09-30T18:37:22Z,0.0,pt,A IGREJA SOMOS NÓS!,
q8kLqx3qxZE,UgzgGuSbpm9O7fR-oQl4AaABAg,@edineidedegoes,UCy3w9k8wroxrN2y99t5t0Gw,Claro que nao é ele cantando😂😂😂,0.0,2025-09-28 14:04:20+00:00,2025-09-28T14:04:20Z,0.0,pt,Claro que nao é ele cantando😂😂😂,
npf4HO2zns8,UgzkXvWKhkDhLl-MQIx4AaABAg,@Roberto.430,UCdp2jDzMeEsjNsT_SUIdo0w,A esbanja curtiu…,0.0,2025-09-18 21:59:57+00:00,2025-09-18T21:59:57Z,0.0,pt,A esbanja curtiu…,
xjOekVqSLAw,UgzZRrvdyaoUC0gDkjd4AaABAg,@liliapuentes4722,UCBn0CUwDaVt1snHno6xShOw,Saludos de Paraguay,0.0,2025-09-04 13:57:37+00:00,2025-09-04T13:57:37Z,0.0,pt,Saludos de Paraguay,
YJxJPzzzhCU,UgzxAlpHo5OQ_vDIg654AaABAg,@fm_feb762,UCYsQcs0A88nHDFknS1esHng,"""É só pra proteger as criancinhas"" bando de manipulados do krl",4.0,2025-09-28 13:06:12+00:00,2025-09-28T13:06:12Z,0.0,pt,"""É só pra proteger as criancinhas"" bando de manipulados do krl",
zxJptnvBxQE,UgyUazGS7K8dKtswSSB4AaABAg,@bizu_de_concurseiro,UC6cKlI7qkEQVtNq966yS6Ng,Concordo plenamente SGT 🫡,0.0,2025-09-01 23:03:00+00:00,2025-09-01T23:03:00Z,0.0,pt,Concordo plenamente SGT 🫡,
q3QUuuRbDVU,Ugyu-rY-SvJqE3qKohJ4AaABAg,@elizabeteluis3256,UCHooCw9xIE05hpeWq9awb9A,Fé só em Deus e na gente mesmo,0.0,2025-09-29 13:32:29+00:00,2025-09-29T13:32:29Z,0.0,pt,Fé só em Deus e na gente mesmo,
jxDQEAFurSg,UgzgnjUrALMEuN6tdKh4AaABAg,@EmanonMumei,UCw5S9D5kn74ITzyQ2vfmIdA,São hackers assim que ajuda ferrar a esquerda e isso é muito bom,1.0,2025-10-19 06:34:11+00:00,2025-10-19T06:34:11Z,0.0,pt,São hackers assim que ajuda ferrar a esquerda e isso é muito bom,
W_JJLQDg7nY,Ugzm_HdVLiRggjMT8Oh4AaABAg,@namarta33,UCIJc1As1UINH5wPYd9KdQKA,"Bizarro esse povo extremo conservador. Tentam boicotar a rede Globo porque ela mostra casais gay, mas apoiam discursos de ódio, até fazem discursos de ódio,  achando que isso não é errado e nem pecado. Hipocrisia.",0.0,2025-10-18 05:01:41+00:00,2025-10-18T05:03:05Z,0.0,pt,"Bizarro esse povo extremo conservador. Tentam boicotar a rede Globo porque ela mostra casais gay, mas apoiam discursos de ódio, até fazem discursos de ódio, achando que isso não é errado e nem pecado. Hipocrisia.",
nyysE7CFF4A,UgzckGzjupLxgm93Npt4AaABAg,@mariamaia4463,UCtv5hsQamtIvk3DaB9DQlKg,Um perfeito EDIOTA falou o que a GLOBO queria e os EDIOTAS caíram 😢😢😢😢😢😢😢😢,0.0,2025-10-20 18:24:40+00:00,2025-10-20T18:24:40Z,0.0,pt,Um perfeito EDIOTA falou o que a GLOBO queria e os EDIOTAS caíram 😢😢😢😢😢😢😢😢,
_t4hHA5WjqY,UgyutUlZ9hKOIOhWp814AaABAg,@JeanineValenzuella,UCl35r1QoCd63pyjFgc3kNLQ,"muito bom... a Pamela tem um olhar muito generoso, ao mesmo tempo tem muita empatia com o entrevistado, isso gera um conforto ao telespectador, mt gostoso de assistir, isso gera muitas reflexoes do lado de cá, estão de parabens! ✨💖",0.0,2025-10-06 16:37:18+00:00,2025-10-06T16:37:18Z,0.0,pt,"muito bom... a Pamela tem um olhar muito generoso, ao mesmo tempo tem muita empatia com o entrevistado, isso gera um conforto ao telespectador, mt gostoso de assistir, isso gera muitas reflexoes do lado de cá, estão de parabens! ✨💖",
tAAj_RPAjU4,UgzXW2JS05HR1jygt4x4AaABAg,@amoreira3020,UCTc9OcPQH6fy_ni50r0u9Bw,"Virou moda nas favelas pra se amostrar. O cara não tem condições de se manter, arruma um bicho desse pra cuidar!! Caso de saúde publica legal...",0.0,2025-10-02 20:13:25+00:00,2025-10-02T20:13:25Z,0.0,pt,"Virou moda nas favelas pra se amostrar. O cara não tem condições de se manter, arruma um bicho desse pra cuidar!! Caso de saúde publica legal...",
0GfXTO4kWag,UgyZmCOWE0sniDaNeo54AaABAg,@lucioManuel-t3z,UC49hQn4ec29qHiWZErvFhfw,Se a garena meter a nova angelical com 100 mil oro vou adorar muito,3.0,2025-10-17 10:45:43+00:00,2025-10-17T10:45:43Z,4.0,pt,Se a garena meter a nova angelical com 100 mil oro vou adorar muito,
o_9sk0K_9h4,UgyegiEizRQmfaavzQB4AaABAg,@mateussouza546,UCJFmtNDhy39noyQntASX9BQ,De que adianta ter feito aquele vídeo se no final ele vai sair cagado... 🤡🤡🤮,0.0,2025-10-15 01:28:56+00:00,2025-10-15T01:28:56Z,0.0,pt,De que adianta ter feito aquele vídeo se no final ele vai sair cagado... 🤡🤡🤮,
hfdHnvZLqKk,UgyOcAQtvf6kkh4AfwB4AaABAg,@sarahalexandra5853,UCE1stqdGkDuJpc8QLu0t2Uw,"É tudo tática, o mesmo grupinho que adora colocar crianças dançando funk e falando que existem crianças trans, eram os mesmos que estavam preocupados com crianças na internet, foi só uma desculpinha para o governo atacar a internet e tentar regulamentar mais a fundo.

Na verdade é o mesmo grupinho que aplaudiu uma criança tocando em um homem pelado em um ""evento artístico"" o Santander",70.0,2025-10-14 22:05:46+00:00,2025-10-14T22:08:25Z,9.0,pt,"É tudo tática, o mesmo grupinho que adora colocar crianças dançando funk e falando que existem crianças trans, eram os mesmos que estavam preocupados com crianças na internet, foi só uma desculpinha para o governo atacar a internet e tentar regulamentar mais a fundo. Na verdade é o mesmo grupinho que aplaudiu uma criança tocando em um homem pelado em um ""evento artístico"" o Santander",
o51zqOeZHtE,Ugyh_y2A_OrvTxh4CAF4AaABAg,@brazfernandes5762,UCnwFNEHex5TZZ0d85FMX1mw,Narciso,0.0,2025-10-12 00:11:00+00:00,2025-10-12T00:11:00Z,0.0,pt,Narciso,
0Cbw_PONjJI,UgwTC_JnxaKGjpy82U94AaABAg,@JovemEsquerdista,UCJRkD9c8B75VL7RuiD-MeLQ,O querido jurou que o Grande Felca era direitista 😂! A globo vai dar uma chance pra ele,0.0,2025-10-21 01:16:09+00:00,2025-10-21T01:16:09Z,0.0,pt,O querido jurou que o Grande Felca era direitista 😂! A globo vai dar uma chance pra ele,
AzR3HcoFV48,UgxaWrc3Ox0cTsAPMxl4AaABAg,@KojiMadarA333,UC1g49DwS1fQy7ZX35NE9HwA,Coitado do Pedrinho kkkkkk,0.0,2025-10-22 12:03:16+00:00,2025-10-22T12:03:16Z,0.0,pt,Coitado do Pedrinho kkkkkk,
c4LqNNgXp1s,Ugw23tNqdJk-wqQLSRp4AaABAg,@Um_canal_idiota,UCzRMP9dTD2Vdv34I1hg2hGA,Conseguiram deixar o felca pequeno,0.0,2025-10-11 18:16:22+00:00,2025-10-11T18:16:22Z,0.0,pt,Conseguiram deixar o felca pequeno,
sHfJIOFtyLE,UgzHvV_H0VKjDRb58C14AaABAg,@MartaSa-uy4vd,UCw-rqE6LntgJE7eULy8L2Vg,A minha própria filha mãe marta estou silêncio,0.0,2025-10-23 15:06:10+00:00,2025-10-23T15:06:10Z,0.0,pt,A minha própria filha mãe marta estou silêncio,
n6SCzc_72lQ,UgyG6AkFRl03tquBjGh4AaABAg,@marcosgoncalvesfoto,UCoR4Ndl-f7YCiHKSkH3AsUQ,"Pra mim, influencer devia ser neutro tanto em assuntos religiosos quanto em política, infelizmente não da pra agradar a todos e quem sofre com essas escolhas são eles mesmos. Acabam perdendo seguidores... se você tem um posicionamento sobre, guarde pra você. A Internet nao perdoa...",0.0,2025-10-20 18:11:40+00:00,2025-10-20T18:11:40Z,0.0,pt,"Pra mim, influencer devia ser neutro tanto em assuntos religiosos quanto em política, infelizmente não da pra agradar a todos e quem sofre com essas escolhas são eles mesmos. Acabam perdendo seguidores... se você tem um posicionamento sobre, guarde pra você. A Internet nao perdoa...",
6v_sXgu8geE,Ugw8ipW5RPGoXOCQhQN4AaABAg,@iloverockbr,UCqZ0qnhAUmshAsqFhjvvjQQ,Exterminador do futuro,0.0,2025-10-22 16:37:20+00:00,2025-10-22T16:37:20Z,0.0,pt,Exterminador do futuro,
hO9X4drwACQ,Ugw_td-UsHH2YUbwQpB4AaABAg,@FNATIC-WildRift,UCD_sB3ZUCphL-wuQ7pFGibw,"Na moral, quem sabotou o flow foi o Monark msm, primeiro que naquela época o flow já estava ficando bem profissional, n era somente 2 caras idiotas falando bobagem, já era algo muito mais sério e corporativo, e o Igor era o único que entrevistava o pessoal kkskskskk o Monark vivia chapado de maconha e largado no canto e só abria a boca pra falar bobagem mesmo, e geral tava criticando ele por isso, eu lembro muito bem disso, e o Monark só cagava pra isso e continuava falando besteira, Igor é quem criava os assuntos e engajava o pessoal nas conversas, Monark parecia um defunto no Canto totalmente brizado, a diferença dele agr pra daquele tempo é gritante, ele tá até mais arrumado e mais sóbrio do que naquela época",0.0,2025-10-05 14:06:59+00:00,2025-10-05T14:06:59Z,0.0,pt,"Na moral, quem sabotou o flow foi o Monark msm, primeiro que naquela época o flow já estava ficando bem profissional, n era somente 2 caras idiotas falando bobagem, já era algo muito mais sério e corporativo, e o Igor era o único que entrevistava o pessoal kkskskskk o Monark vivia chapado de maconha e largado no canto e só abria a boca pra falar bobagem mesmo, e geral tava criticando ele por isso, eu lembro muito bem disso, e o Monark só cagava pra isso e continuava falando besteira, Igor é quem criava os assuntos e engajava o pessoal nas conversas, Monark parecia um defunto no Canto totalmente brizado, a diferença dele agr pra daquele tempo é gritante, ele tá até mais arrumado e mais sóbrio do que naquela época",
ahD43Uv_GCw,UgxQ-742SvxNKwn0Kcl4AaABAg,@Matrixa-04k2b,UCG95qUJu9Z8EduY6iP4xT1Q,"Mamãe, esses anjinhos são assim mesmo.❤👶❤",0.0,2025-10-02 16:47:49+00:00,2025-10-02T16:47:49Z,0.0,pt,"Mamãe, esses anjinhos são assim mesmo.❤👶❤",
tDFHi0Nuzvg,UgwpQ8j9f59qDDIArTl4AaABAg,@marciobernardo6046,UC-Zq6gRYQ30M2FsfAHF_yzA,"Foi esse ""rabinho"" que riscou aquele canion em Marte 🤔🤣",0.0,2025-10-06 13:42:29+00:00,2025-10-06T13:42:29Z,0.0,pt,"Foi esse ""rabinho"" que riscou aquele canion em Marte 🤔🤣",
KT29sAhIej0,Ugxvcz9IoEi-y0XDCr54AaABAg,@Dahyunamapipoca,UCFdX5vTrOb2MYlYdff_3Gzw,Man o felca nn tem nada a ver ele só fez o vídeo por conta da P3d0f1l1a,0.0,2025-10-05 19:49:50+00:00,2025-10-05T19:49:50Z,0.0,pt,Man o felca nn tem nada a ver ele só fez o vídeo por conta da P3d0f1l1a,
b56vBy6zYLI,UgxUR3YCAUwxMVQ72UR4AaABAg,@abelardodeandrade7303,UCaMRTngg_QRCNciu-bzEocQ,"Assistam até o final , é o melhor😂",0.0,2025-10-08 02:13:25+00:00,2025-10-08T02:13:25Z,0.0,pt,"Assistam até o final , é o melhor😂",
Wa3eHzHGln4,Ugyv_sCNPSGQvxMV2pd4AaABAg,@paulorobertooliveira1037,UCjV_UWf7i2_bSbjWO008MFg,Tá certo 👍🏻 afinal apagamos o fogo 🔥 com água né 👍🏻😕,0.0,2025-10-07 04:07:32+00:00,2025-10-07T04:07:32Z,0.0,pt,Tá certo 👍🏻 afinal apagamos o fogo 🔥 com água né 👍🏻😕,
T7fYqYeu9pA,UgwdS6HUqw9auZRwENp4AaABAg,@AnaBecker-w9y,UCordgDli7ZOQt6nA9t6Rl3A,Estoure o balão ou encontre seu amor versão caps,0.0,2025-10-16 01:39:57+00:00,2025-10-16T01:39:57Z,0.0,pt,Estoure o balão ou encontre seu amor versão caps,
xYgzTqJuku0,UgwTlLYC9Z1df-FuBjF4AaABAg,@phFagundes_421,UCgABOT0kO8O6UkjjjlT_1Hw,Primeiro flakessss!!!,0.0,2025-10-06 23:39:23+00:00,2025-10-06T23:39:23Z,0.0,pt,Primeiro flakessss!!!,
rK2XMSOj6x4,Ugz5Qxd_tH2n29qomUJ4AaABAg,@noelconnectbr,UCr4rNJVBh1TCAPqCOzGAcCw,"Pra quem se baseia por ""influencers"" . Acho é pouco",1.0,2025-10-15 12:35:20+00:00,2025-10-15T12:35:20Z,0.0,pt,"Pra quem se baseia por ""influencers"" . Acho é pouco",
tDFHi0Nuzvg,Ugyzn-LDFf1A73URCQN4AaABAg,@APaulinelli,UC-ZTL4nl0d0qsojkcaw1EKQ,"Por causa desse tipo de coisa que desejamos que seja algo verdadeiro e que venha invadir a terra, ser humano merece uma sacode...",0.0,2025-10-07 11:03:05+00:00,2025-10-07T11:03:05Z,0.0,pt,"Por causa desse tipo de coisa que desejamos que seja algo verdadeiro e que venha invadir a terra, ser humano merece uma sacode...",
JuQieDE0jR4,UgyF75NRdweEfsrTMAl4AaABAg,@anittamalandra4015,UC1F2OT4baWHZxt14FpYQALQ,"Eu acho que a família não quer o garoto, mas acho que ele mataria outros no abrigo 😅",1.0,2025-10-05 15:26:01+00:00,2025-10-05T15:26:01Z,0.0,pt,"Eu acho que a família não quer o garoto, mas acho que ele mataria outros no abrigo 😅",
kUh6e-1Mi00,UgxfnhT_srQQe_rhhV14AaABAg,@gfmjp,UCl_h1G4gAXrmKfxbNeXq6dA,"Amooo a Maíra, merece ser feliz, coitada... Foi traída, humilhada... Que Deus a abençoe",0.0,2025-10-17 12:01:50+00:00,2025-10-17T12:01:50Z,0.0,pt,"Amooo a Maíra, merece ser feliz, coitada... Foi traída, humilhada... Que Deus a abençoe",
k10asgFxeAQ,UgyPN5kO5NW8SDB0ipB4AaABAg,@dll392,UCnEO5wfcwaFiSFPks1H23tQ,"Eu estava comprando a ideia de passar a mensagem, mas da forma que você colocou, realmente não faz o menor sentido e não vale a pena. Só o tempo dirá o que vai ser disso tudo.",1.0,2025-10-29 21:06:12+00:00,2025-10-29T21:06:12Z,0.0,pt,"Eu estava comprando a ideia de passar a mensagem, mas da forma que você colocou, realmente não faz o menor sentido e não vale a pena. Só o tempo dirá o que vai ser disso tudo.",
tXTPZz2_AQE,UgxD5VnnOGZ1yrM2mu14AaABAg,@joaovitorlunardi96,UCVh8TXy0ZIPf0yysrey885A,"Mais 6 anos, mais 6 anos para que ele possa se candidatar à presidência",0.0,2025-10-03 00:21:52+00:00,2025-10-03T00:21:52Z,0.0,pt,"Mais 6 anos, mais 6 anos para que ele possa se candidatar à presidência",
j1HZZ44GhDI,UgyLDuhQzDjlrYkHcwB4AaABAg,@Thatsmelorena,UCnPj6ygYNfPM7Bqbtz4R0Ug,Sério que esse cara acha que foi coordenado só pra tirar ele ? HAHAHHAHAAH COMPLETAMENTE LUNATICO,0.0,2025-10-03 06:40:01+00:00,2025-10-03T06:40:01Z,0.0,pt,Sério que esse cara acha que foi coordenado só pra tirar ele ? HAHAHHAHAAH COMPLETAMENTE LUNATICO,
oHPQQ7kFxNo,Ugw_lI9CvlRkW5Ho3T14AaABAg,@marcosmoreira7034,UCuTgf35qSETlQN0M17BKTKA,Felca nunca me enganou. Sempre esteve do lado errado. Está aí resultado.,0.0,2025-10-18 11:59:29+00:00,2025-10-18T11:59:29Z,0.0,pt,Felca nunca me enganou. Sempre esteve do lado errado. Está aí resultado.,
b56vBy6zYLI,UgxC-_bBIm0K7v8p6JJ4AaABAg,@gabimara4695,UCyicJ_SU8LWtxj_2EHOkaxg,a fruta não cai longe do pé! Zé Felipe é muito único.,1.0,2025-10-12 07:22:53+00:00,2025-10-12T07:22:53Z,0.0,pt,a fruta não cai longe do pé! Zé Felipe é muito único.,
b56vBy6zYLI,Ugyb9yCl7p1v9K34bjp4AaABAg,@heloisacordova9431,UCRrnCcbg1McC6fh6R2o8S-w,O Zé passa uma energia maravilhosa né ❤😊,3.0,2025-10-08 01:50:43+00:00,2025-10-08T01:50:43Z,0.0,pt,O Zé passa uma energia maravilhosa né ❤😊,
xdQGEvm6VXc,UgwAJinCIhoT3uhy-v54AaABAg,@moacyrfrancisco7838,UCKOeuuYJYMU7QAsUUzZwqiA,"JeeeZuuuuIiiiiZiiiiiiZzzz ToooooDoooo PooooDeeerRooooSooooo 😂😂😂
Omih do céu, te descobri hj, agorinha! Onde cê tava",0.0,2025-10-28 23:01:24+00:00,2025-10-28T23:01:24Z,0.0,pt,"JeeeZuuuuIiiiiZiiiiiiZzzz ToooooDoooo PooooDeeerRooooSooooo 😂😂😂 Omih do céu, te descobri hj, agorinha! Onde cê tava",
EWb7kuDoQsE,UgydJeTKMzBurJcolXF4AaABAg,@eddiegds,UCeq0XLEgWULm722qis95gaw,Nos EUA seria umas 5 pena de morte kkk,6.0,2025-10-02 06:20:00+00:00,2025-10-02T06:20:09Z,1.0,pt,Nos EUA seria umas 5 pena de morte kkk,
aYxOlVDrALM,Ugy4HdqJgJ1yg0LY6bl4AaABAg,@jordanamary2292,UCTzP28cF3JoRsc5xlfbCX1g,Eu achei a Tata mais sentida do que a Li claro que a li está sofrendo muito,4.0,2025-10-24 11:46:49+00:00,2025-10-24T11:46:49Z,0.0,pt,Eu achei a Tata mais sentida do que a Li claro que a li está sofrendo muito,
hXhC5RTv8m4,Ugwk7OzfDTdtD5WHGAB4AaABAg,@evyana.prasetya,UC1Yd26pCjAEcM9_8Wk-9BGw,Ayoo semangattt,17.0,2025-10-20 10:05:52+00:00,2025-10-20T10:05:52Z,5.0,pt,Ayoo semangattt,
wccnUBw3n4Y,Ugwm9jNZQAIdPzxbIR14AaABAg,@cleonicevitaldejesus2017,UCSEapIskLbuobTGzA9EaTZA,Esse é pr mim.😢,0.0,2025-10-17 22:45:25+00:00,2025-10-17T22:45:25Z,0.0,pt,Esse é pr mim.😢,
fcBXkS45r_E,UgxSAQ1usd46fyCM-HR4AaABAg,@salamin_br,UC3vsoQLErXBJXOjdowhO8MA,Jornalista do Roblox kkkkkk,13.0,2025-10-01 22:44:41+00:00,2025-10-01T22:44:41Z,0.0,pt,Jornalista do Roblox kkkkkk,
ygV4ZWsmtIA,Ugzyvhu51Ba6UHvvJtx4AaABAg,@AmandaSouza-m4i,UClcP5Ubj3fDH9rnYvo6dATQ,😢😢não foi😢😭😭😭😭😭😭😭,0.0,2025-10-29 01:43:24+00:00,2025-10-29T01:43:24Z,0.0,pt,😢😢não foi😢😭😭😭😭😭😭😭,
kkSuPqeR9Fs,UgzytYWMLBz_apBfsjx4AaABAg,@Nedijarodrigues,UCSA0LYJ4Xtn_oYAxo6GnURQ,"Vdd a gente e a menoria, e sim eles vão pro lado mais facil pra eles que e retirar o jogo e pronto.",2.0,2025-10-07 15:19:10+00:00,2025-10-07T15:19:10Z,0.0,pt,"Vdd a gente e a menoria, e sim eles vão pro lado mais facil pra eles que e retirar o jogo e pronto.",
duLkceigKmk,UgzwcN3gcowXfdQnob14AaABAg,@kyusyevv,UC0mhCc6ykCp7rqNZDfPO-6A,Felipe Neto que deu certo,0.0,2025-10-16 23:52:50+00:00,2025-10-16T23:52:50Z,0.0,pt,Felipe Neto que deu certo,
yPEYabEzlII,Ugwc3NEVnpDTqBRoJ2Z4AaABAg,@treinador_yurii,UC9u9jNIAN5r-SCAOabkT8uA,"Desculpinha safada!! Se ele quisesse falar sobre isso e alcançar as massas ele tinha feito uma playlist no youtube e eu tenho CERTEZA q ia ter uma alcance gigantesco, quiçá, maior que do Fantástico. Já tá repetindo discurso pronto! Tá trabalhando pra emissora que mais fez crianças virarem adultos precoces, que mais destruiu as famílias e que mais controlou a mente do povo. VACILÃO!",98.0,2025-10-23 00:42:37+00:00,2025-10-23T00:42:37Z,2.0,pt,"Desculpinha safada!! Se ele quisesse falar sobre isso e alcançar as massas ele tinha feito uma playlist no youtube e eu tenho CERTEZA q ia ter uma alcance gigantesco, quiçá, maior que do Fantástico. Já tá repetindo discurso pronto! Tá trabalhando pra emissora que mais fez crianças virarem adultos precoces, que mais destruiu as famílias e que mais controlou a mente do povo. VACILÃO!",
TjSiih8pjgw,UgxZIDOSrY3fx2ADOHN4AaABAg,@WebertSantosWebert,UCFCDCdPurPmVFKWC8Sn9Ecg,"Sargento Webert dos santos Silva, cidade boa vista do Tupim, Bahia, tenho orgulho da minha justiça baiana e sou muito grato, deus proteja a todos os servidores, advogados, magistrados, ministros da Bahia e do Brasil.",0.0,2025-10-06 15:38:50+00:00,2025-10-06T15:38:50Z,0.0,pt,"Sargento Webert dos santos Silva, cidade boa vista do Tupim, Bahia, tenho orgulho da minha justiça baiana e sou muito grato, deus proteja a todos os servidores, advogados, magistrados, ministros da Bahia e do Brasil.",
aYxOlVDrALM,UgzTsoBTLk10NR93Avh4AaABAg,@leopoldinamariamelocoutinh3183,UCEB8mSxHXQLduaZR_xsjv-A,Duas lindas mulheres tentando ser fortes nós seus sofrimentos! Paz luz vcs!,0.0,2025-10-26 19:24:02+00:00,2025-10-26T19:24:02Z,0.0,pt,Duas lindas mulheres tentando ser fortes nós seus sofrimentos! Paz luz vcs!,
cAokEXa1I6M,UgwCTyqxRIuGCsvkYdN4AaABAg,@irmãosbenevides,UCoiMb4qMBpYf7ANvxa_KFXQ,"Esse vazio que essas pessoas têm é a falta de Deus em suas vidas, muitos dizem que crê em Deus mas não tem a presença dele em sua vida através do espírito santo, além de se necessário fazer caridade é necessário buscar a Jesus a qual deu sua vida por nós na cruz mesmo sem ter um pecado, mais foi lá e pagou os nossos!",0.0,2025-10-03 04:00:47+00:00,2025-10-03T04:00:47Z,0.0,pt,"Esse vazio que essas pessoas têm é a falta de Deus em suas vidas, muitos dizem que crê em Deus mas não tem a presença dele em sua vida através do espírito santo, além de se necessário fazer caridade é necessário buscar a Jesus a qual deu sua vida por nós na cruz mesmo sem ter um pecado, mais foi lá e pagou os nossos!",
hrAAKol1TD0,UgxOflowXUnSLCDFEb54AaABAg,@luizfernando7150,UCFsoqxWJzXOR6iijHABqUNA,"Por fama status e dinheiro,as pessoas estão passando por cima de bons princípios,isso é nojento!",0.0,2025-10-18 01:37:18+00:00,2025-10-18T01:37:18Z,0.0,pt,"Por fama status e dinheiro,as pessoas estão passando por cima de bons princípios,isso é nojento!",
tXTPZz2_AQE,Ugz1UEB_DY6AIerc3WZ4AaABAg,@jucelinohoshihara5474,UCSovsScMOxYGxR_fDEpum2Q,Kataguiri san continue assim dando esse orgulho pra sua mãe e levando com vc os principios do seu pai ele ta  vendo tdo lá de cima oq vc ta fazendo com certeza deve ta orgulhoso....omedeto gosaimasu,1.0,2025-10-03 14:57:15+00:00,2025-10-03T14:57:15Z,0.0,pt,Kataguiri san continue assim dando esse orgulho pra sua mãe e levando com vc os principios do seu pai ele ta vendo tdo lá de cima oq vc ta fazendo com certeza deve ta orgulhoso....omedeto gosaimasu,
XtS5Z9iOPKc,UgwXN0YtZDeL8pLj4mR4AaABAg,@BrunoCougo,UCs4oziNP03Yz86UYD1-YlOw,Eu conheço como morango cabutia,0.0,2025-10-08 16:07:54+00:00,2025-10-08T16:07:54Z,0.0,pt,Eu conheço como morango cabutia,
OOBUqy3nZKM,Ugy-7tEBmfD52D0SQzR4AaABAg,@EdneiaFreitasdosSantos,UCwdkShGp4hmRz9Sj8QX3xXQ,Esse cara nunca me enganou,0.0,2025-10-18 00:29:11+00:00,2025-10-18T00:29:11Z,0.0,pt,Esse cara nunca me enganou,
-5KUYr9B3ic,UgwX-5lSf-P0nnoA1LV4AaABAg,@ggcabralgomes5842,UCp-PWfhrBcL6agv4uD8cd7w,Ela tentou furar o olho da Day 😂😂😂😂😂. Passou vergonha,0.0,2025-10-08 15:38:45+00:00,2025-10-08T15:38:45Z,0.0,pt,Ela tentou furar o olho da Day 😂😂😂😂😂. Passou vergonha,
iXb6xOaDcLw,UgyfXdgGrOopBGo75sF4AaABAg,@cieguchiJp,UC411gNsS8y5Za1W9KTD-Vqg,"Alpinismo social, simples assim.",0.0,2025-10-29 11:17:02+00:00,2025-10-29T11:17:02Z,0.0,pt,"Alpinismo social, simples assim.",
o_9sk0K_9h4,Ugxj7x0lzEyzvhTl-HV4AaABAg,@gomes26120,UCtm-ZBMbffR1mISc-YqB_7w,"Não tenta aliviar pro Felca não rapaziada, porque aí fica feio para vocês, a Rede Globo representa tudo que não presta, e como diz o ditado:  diga com quem tu andas que eu te direi quem tu és. Não preciso dizer mais nada. 👍",0.0,2025-10-16 02:33:48+00:00,2025-10-16T02:33:48Z,0.0,pt,"Não tenta aliviar pro Felca não rapaziada, porque aí fica feio para vocês, a Rede Globo representa tudo que não presta, e como diz o ditado: diga com quem tu andas que eu te direi quem tu és. Não preciso dizer mais nada. 👍",
mzGUeArTphY,Ugwe44wxoZRzB58bxQZ4AaABAg,@ruannovaes,UC74WiRjUuItJrmstwgIelHg,"Felca vacilou nessa, isso é indiscutível. No entanto, esperamos que ele nos compense.",0.0,2025-10-28 12:59:06+00:00,2025-10-28T12:59:06Z,0.0,pt,"Felca vacilou nessa, isso é indiscutível. No entanto, esperamos que ele nos compense.",
j1HZZ44GhDI,Ugzna0ClKMP6NTu2GJR4AaABAg,@bacanalnopantanal,UC1R1BsHWvVTsEdDB-9ShVag,"O Monark, está tão fodido que a conspiração mora dentro dele. Não sabe façar de outra coisa. Sincrome braba de perseguição. A verdade é que ele se foder por ele mesmo.",0.0,2025-10-02 20:45:55+00:00,2025-10-02T20:45:55Z,0.0,pt,"O Monark, está tão fodido que a conspiração mora dentro dele. Não sabe façar de outra coisa. Sincrome braba de perseguição. A verdade é que ele se foder por ele mesmo.",
o51zqOeZHtE,UgzKme4tSS1pQGUhUEl4AaABAg,@netosilva5807,UC17acYFUe0uEl7f952pWTPQ,"Eu só queria saber aonde na bíblia que Elias deve depressão,ou onde dis quê ele se achava exclusivo",1.0,2025-10-03 01:31:52+00:00,2025-10-03T01:31:52Z,0.0,pt,"Eu só queria saber aonde na bíblia que Elias deve depressão,ou onde dis quê ele se achava exclusivo",
